date,item,item_name,dept,dow,holiday,is_closed,tmax_f,weather,snow_tomorrow,payday,produced,sold,wasted,stockout,unit_price,unit_cost,true_demand,lost_sales,true_mean
2023-08-06,sub,Sub / Sandwich,Fresh Foods,6,,0,91.7,sunny,0,0,23.0,22.0,1.0,0,5.99,1.8,22.0,0.0,23.246
2023-08-07,pizza-whole,Whole Pizza,Pizza,0,,0,97.9,sunny,0,0,18.0,17.0,1.0,0,7.99,2.6,17.0,0.0,14.388
2023-08-07,pizza-slice,Pizza Slice,Pizza,0,,0,97.9,sunny,0,0,40.0,30.0,10.0,0,3.49,0.9,30.0,0.0,30.853
2023-08-07,doughnut,Doughnut,Bakery,0,,0,97.9,sunny,0,0,96.0,51.0,45.0,0,1.19,0.25,51.0,0.0,66.988
2023-08-07,cake,Cake,Bakery,0,,0,97.9,sunny,0,0,6.0,5.0,1.0,0,12.99,4.5,5.0,0.0,3.551
2023-08-07,bread,Bread Loaf,Bakery,0,,0,97.9,sunny,0,0,33.0,27.0,6.0,0,3.99,1.1,27.0,0.0,24.439
2023-08-07,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,97.9,sunny,0,0,44.0,30.0,14.0,0,7.99,3.2,30.0,0.0,30.699
2023-08-07,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,97.9,sunny,0,0,45.0,34.5,10.5,0,9.99,3.5,34.5,0.0,36.999
2023-08-07,sushi,Sushi Roll,Fresh Foods,0,,0,97.9,sunny,0,0,34.0,24.0,10.0,0,8.99,3.8,24.0,0.0,27.997
2023-08-07,sub,Sub / Sandwich,Fresh Foods,0,,0,97.9,sunny,0,0,27.0,25.0,2.0,0,5.99,1.8,25.0,0.0,25.673
2023-08-08,pizza-whole,Whole Pizza,Pizza,1,,0,94.0,rain,0,0,16.0,10.0,6.0,0,7.99,2.6,10.0,0.0,11.564
2023-08-08,pizza-slice,Pizza Slice,Pizza,1,,0,94.0,rain,0,0,40.0,28.0,12.0,0,3.49,0.9,28.0,0.0,26.449
2023-08-08,doughnut,Doughnut,Bakery,1,,0,94.0,rain,0,0,72.0,55.0,17.0,0,1.19,0.25,55.0,0.0,54.299
2023-08-08,cake,Cake,Bakery,1,,0,94.0,rain,0,0,4.0,3.0,1.0,0,12.99,4.5,3.0,0.0,2.839
2023-08-08,bread,Bread Loaf,Bakery,1,,0,94.0,rain,0,0,27.0,22.0,5.0,0,3.99,1.1,22.0,0.0,19.871
2023-08-08,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,94.0,rain,0,0,32.0,20.0,12.0,0,7.99,3.2,20.0,0.0,24.075
2023-08-08,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,94.0,rain,0,0,50.0,26.2,23.8,0,9.99,3.5,26.2,0.0,32.405
2023-08-08,sushi,Sushi Roll,Fresh Foods,1,,0,94.0,rain,0,0,32.0,25.0,7.0,0,8.99,3.8,25.0,0.0,23.736
2023-08-08,sub,Sub / Sandwich,Fresh Foods,1,,0,94.0,rain,0,0,31.0,22.0,9.0,0,5.99,1.8,22.0,0.0,20.767
2023-08-09,pizza-whole,Whole Pizza,Pizza,2,,0,88.2,cloudy,0,0,17.0,15.0,2.0,0,7.99,2.6,15.0,0.0,14.565
2023-08-09,pizza-slice,Pizza Slice,Pizza,2,,0,88.2,cloudy,0,0,40.0,32.0,8.0,0,3.49,0.9,32.0,0.0,30.792
2023-08-09,doughnut,Doughnut,Bakery,2,,0,88.2,cloudy,0,0,72.0,62.0,10.0,0,1.19,0.25,62.0,0.0,64.535
2023-08-09,cake,Cake,Bakery,2,,0,88.2,cloudy,0,0,6.0,5.0,1.0,0,12.99,4.5,5.0,0.0,3.602
2023-08-09,bread,Bread Loaf,Bakery,2,,0,88.2,cloudy,0,0,27.0,19.0,8.0,0,3.99,1.1,19.0,0.0,23.336
2023-08-09,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,88.2,cloudy,0,0,36.0,24.0,12.0,0,7.99,3.2,24.0,0.0,28.616
2023-08-09,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,88.2,cloudy,0,0,45.0,44.2,0.7999999999999972,0,9.99,3.5,44.2,0.0,38.819
2023-08-09,sushi,Sushi Roll,Fresh Foods,2,,0,88.2,cloudy,0,0,35.0,29.0,6.0,0,8.99,3.8,29.0,0.0,27.309
2023-08-09,sub,Sub / Sandwich,Fresh Foods,2,,0,88.2,cloudy,0,0,28.0,28.0,0.0,1,5.99,1.8,30.0,2.0,23.77
2023-08-10,pizza-whole,Whole Pizza,Pizza,3,,0,86.8,cloudy,0,0,16.0,16.0,0.0,1,7.99,2.6,20.0,4.0,16.282
2023-08-10,pizza-slice,Pizza Slice,Pizza,3,,0,86.8,cloudy,0,0,48.0,30.0,18.0,0,3.49,0.9,30.0,0.0,30.797
2023-08-10,doughnut,Doughnut,Bakery,3,,0,86.8,cloudy,0,0,96.0,78.0,18.0,0,1.19,0.25,78.0,0.0,68.481
2023-08-10,cake,Cake,Bakery,3,,0,86.8,cloudy,0,0,8.0,3.0,5.0,0,12.99,4.5,3.0,0.0,4.049
2023-08-10,bread,Bread Loaf,Bakery,3,,0,86.8,cloudy,0,0,27.0,27.0,0.0,1,3.99,1.1,32.0,5.0,24.597
2023-08-10,rotisserie,Rotisserie Chicken,Hot Foods,3,,0,86.8,cloudy,0,0,40.0,30.0,10.0,0,7.99,3.2,30.0,0.0,30.178
2023-08-10,hotbar-lb,Hot Bar (per lb),Hot Foods,3,,0,86.8,cloudy,0,0,50.0,40.7,9.299999999999997,0,9.99,3.5,40.7,0.0,37.439
2023-08-10,sushi,Sushi Roll,Fresh Foods,3,,0,86.8,cloudy,0,0,36.0,26.0,10.0,0,8.99,3.8,26.0,0.0,28.553
2023-08-10,sub,Sub / Sandwich,Fresh Foods,3,,0,86.8,cloudy,0,0,31.0,26.0,5.0,0,5.99,1.8,26.0,0.0,23.659
2023-08-11,pizza-whole,Whole Pizza,Pizza,4,,0,88.3,rain,0,0,33.0,32.0,1.0,0,7.99,2.6,32.0,0.0,24.686
2023-08-11,pizza-slice,Pizza Slice,Pizza,4,,0,88.3,rain,0,0,48.0,28.0,20.0,0,3.49,0.9,28.0,0.0,28.982
2023-08-11,doughnut,Doughnut,Bakery,4,,0,88.3,rain,0,0,84.0,69.0,15.0,0,1.19,0.25,69.0,0.0,71.85
2023-08-11,cake,Cake,Bakery,4,,0,88.3,rain,0,0,5.0,5.0,0.0,1,12.99,4.5,5.0,0.0,4.652
2023-08-11,bread,Bread Loaf,Bakery,4,,0,88.3,rain,0,0,35.0,23.0,12.0,0,3.99,1.1,23.0,0.0,24.384
2023-08-11,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,88.3,rain,0,0,36.0,31.0,5.0,0,7.99,3.2,31.0,0.0,28.36
2023-08-11,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,88.3,rain,0,0,50.0,32.2,17.799999999999997,0,9.99,3.5,32.2,0.0,31.964
2023-08-11,sushi,Sushi Roll,Fresh Foods,4,,0,88.3,rain,0,0,38.0,36.0,2.0,0,8.99,3.8,36.0,0.0,33.168
2023-08-11,sub,Sub / Sandwich,Fresh Foods,4,,0,88.3,rain,0,0,29.0,26.0,3.0,0,5.99,1.8,26.0,0.0,23.309
2023-08-12,pizza-whole,Whole Pizza,Pizza,5,,0,88.9,cloudy,0,0,30.0,24.0,6.0,0,7.99,2.6,24.0,0.0,24.864
2023-08-12,pizza-slice,Pizza Slice,Pizza,5,,0,88.9,cloudy,0,0,32.0,31.0,1.0,0,3.49,0.9,31.0,0.0,25.207
2023-08-12,doughnut,Doughnut,Bakery,5,,0,88.9,cloudy,0,0,132.0,85.0,47.0,0,1.19,0.25,85.0,0.0,106.463
2023-08-12,cake,Cake,Bakery,5,,0,88.9,cloudy,0,0,10.0,6.0,4.0,0,12.99,4.5,6.0,0.0,6.961
2023-08-12,bread,Bread Loaf,Bakery,5,,0,88.9,cloudy,0,0,29.0,29.0,0.0,1,3.99,1.1,30.0,1.0,28.363
2023-08-12,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,88.9,cloudy,0,0,36.0,24.0,12.0,0,7.99,3.2,24.0,0.0,28.62
2023-08-12,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,88.9,cloudy,0,0,30.0,29.3,0.6999999999999993,0,9.99,3.5,29.3,0.0,27.015
2023-08-12,sushi,Sushi Roll,Fresh Foods,5,,0,88.9,cloudy,0,0,40.0,36.0,4.0,0,8.99,3.8,36.0,0.0,30.069
2023-08-12,sub,Sub / Sandwich,Fresh Foods,5,,0,88.9,cloudy,0,0,23.0,19.0,4.0,0,5.99,1.8,19.0,0.0,20.521
2023-08-13,pizza-whole,Whole Pizza,Pizza,6,,0,82.4,cloudy,0,0,25.0,19.0,6.0,0,7.99,2.6,19.0,0.0,17.152
2023-08-13,pizza-slice,Pizza Slice,Pizza,6,,0,82.4,cloudy,0,0,32.0,25.0,7.0,0,3.49,0.9,25.0,0.0,19.609
2023-08-13,doughnut,Doughnut,Bakery,6,,0,82.4,cloudy,0,0,120.0,95.0,25.0,0,1.19,0.25,95.0,0.0,103.426
2023-08-13,cake,Cake,Bakery,6,,0,82.4,cloudy,0,0,6.0,6.0,0.0,1,12.99,4.5,8.0,2.0,4.936
2023-08-13,bread,Bread Loaf,Bakery,6,,0,82.4,cloudy,0,0,35.0,21.0,14.0,0,3.99,1.1,21.0,0.0,23.462
2023-08-13,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,82.4,cloudy,0,0,56.0,39.0,17.0,0,7.99,3.2,39.0,0.0,37.877
2023-08-13,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,82.4,cloudy,0,0,35.0,33.9,1.1000000000000014,0,9.99,3.5,33.9,0.0,26.193
2023-08-13,sushi,Sushi Roll,Fresh Foods,6,,0,82.4,cloudy,0,0,28.0,26.0,2.0,0,8.99,3.8,26.0,0.0,22.803
2023-08-13,sub,Sub / Sandwich,Fresh Foods,6,,0,82.4,cloudy,0,0,23.0,14.0,9.0,0,5.99,1.8,14.0,0.0,15.893
2023-08-14,pizza-whole,Whole Pizza,Pizza,0,,0,84.2,rain,0,0,17.0,13.0,4.0,0,7.99,2.6,13.0,0.0,12.353
2023-08-14,pizza-slice,Pizza Slice,Pizza,0,,0,84.2,rain,0,0,40.0,33.0,7.0,0,3.49,0.9,33.0,0.0,26.478
2023-08-14,doughnut,Doughnut,Bakery,0,,0,84.2,rain,0,0,72.0,58.0,14.0,0,1.19,0.25,58.0,0.0,58.547
2023-08-14,cake,Cake,Bakery,0,,0,84.2,rain,0,0,7.0,5.0,2.0,0,12.99,4.5,5.0,0.0,3.026
2023-08-14,bread,Bread Loaf,Bakery,0,,0,84.2,rain,0,0,27.0,25.0,2.0,0,3.99,1.1,25.0,0.0,21.145
2023-08-14,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,84.2,rain,0,0,36.0,26.0,10.0,0,7.99,3.2,26.0,0.0,27.424
2023-08-14,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,84.2,rain,0,0,40.0,31.1,8.899999999999999,0,9.99,3.5,31.1,0.0,34.32
2023-08-14,sushi,Sushi Roll,Fresh Foods,0,,0,84.2,rain,0,0,29.0,23.0,6.0,0,8.99,3.8,23.0,0.0,23.046
2023-08-14,sub,Sub / Sandwich,Fresh Foods,0,,0,84.2,rain,0,0,25.0,21.0,4.0,0,5.99,1.8,21.0,0.0,21.069
2023-08-15,pizza-whole,Whole Pizza,Pizza,1,,0,86.3,sunny,0,1,17.0,15.0,2.0,0,7.99,2.6,15.0,0.0,14.191
2023-08-15,pizza-slice,Pizza Slice,Pizza,1,,0,86.3,sunny,0,1,48.0,42.0,6.0,0,3.49,0.9,42.0,0.0,32.443
2023-08-15,doughnut,Doughnut,Bakery,1,,0,86.3,sunny,0,1,84.0,84.0,0.0,1,1.19,0.25,87.0,3.0,67.411
2023-08-15,cake,Cake,Bakery,1,,0,86.3,sunny,0,1,4.0,3.0,1.0,0,12.99,4.5,3.0,0.0,3.457
2023-08-15,bread,Bread Loaf,Bakery,1,,0,86.3,sunny,0,1,28.0,23.0,5.0,0,3.99,1.1,23.0,0.0,24.573
2023-08-15,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,86.3,sunny,0,1,32.0,32.0,0.0,1,7.99,3.2,34.0,2.0,30.251
2023-08-15,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,86.3,sunny,0,1,50.0,46.3,3.700000000000003,0,9.99,3.5,46.3,0.0,41.668
2023-08-15,sushi,Sushi Roll,Fresh Foods,1,,0,86.3,sunny,0,1,34.0,32.0,2.0,0,8.99,3.8,32.0,0.0,28.387
2023-08-15,sub,Sub / Sandwich,Fresh Foods,1,,0,86.3,sunny,0,1,32.0,28.0,4.0,0,5.99,1.8,28.0,0.0,24.761
2023-08-16,pizza-whole,Whole Pizza,Pizza,2,,0,100.2,sunny,0,1,18.0,17.0,1.0,0,7.99,2.6,17.0,0.0,16.089
2023-08-16,pizza-slice,Pizza Slice,Pizza,2,,0,100.2,sunny,0,1,40.0,40.0,0.0,1,3.49,0.9,51.0,11.0,33.996
2023-08-16,doughnut,Doughnut,Bakery,2,,0,100.2,sunny,0,1,72.0,64.0,8.0,0,1.19,0.25,64.0,0.0,70.665
2023-08-16,cake,Cake,Bakery,2,,0,100.2,sunny,0,1,6.0,6.0,0.0,1,12.99,4.5,7.0,1.0,3.948
2023-08-16,bread,Bread Loaf,Bakery,2,,0,100.2,sunny,0,1,27.0,27.0,0.0,1,3.99,1.1,33.0,6.0,25.973
2023-08-16,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,100.2,sunny,0,1,36.0,31.0,5.0,0,7.99,3.2,31.0,0.0,30.698
2023-08-16,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,100.2,sunny,0,1,55.0,49.0,6.0,0,9.99,3.5,49.0,0.0,40.61
2023-08-16,sushi,Sushi Roll,Fresh Foods,2,,0,100.2,sunny,0,1,31.0,27.0,4.0,0,8.99,3.8,27.0,0.0,31.039
2023-08-16,sub,Sub / Sandwich,Fresh Foods,2,,0,100.2,sunny,0,1,29.0,29.0,0.0,1,5.99,1.8,31.0,2.0,26.932
2023-08-17,pizza-whole,Whole Pizza,Pizza,3,,0,106.4,cloudy,0,1,18.0,16.0,2.0,0,7.99,2.6,16.0,0.0,17.131
2023-08-17,pizza-slice,Pizza Slice,Pizza,3,,0,106.4,cloudy,0,1,48.0,34.0,14.0,0,3.49,0.9,34.0,0.0,32.385
2023-08-17,doughnut,Doughnut,Bakery,3,,0,106.4,cloudy,0,1,96.0,59.0,37.0,0,1.19,0.25,59.0,0.0,70.859
2023-08-17,cake,Cake,Bakery,3,,0,106.4,cloudy,0,1,8.0,5.0,3.0,0,12.99,4.5,5.0,0.0,4.226
2023-08-17,bread,Bread Loaf,Bakery,3,,0,106.4,cloudy,0,1,32.0,26.0,6.0,0,3.99,1.1,26.0,0.0,26.075
2023-08-17,rotisserie,Rotisserie Chicken,Hot Foods,3,,0,106.4,cloudy,0,1,40.0,32.0,8.0,0,7.99,3.2,32.0,0.0,30.201
2023-08-17,hotbar-lb,Hot Bar (per lb),Hot Foods,3,,0,106.4,cloudy,0,1,45.0,32.7,12.299999999999997,0,9.99,3.5,32.7,0.0,35.824
2023-08-17,sushi,Sushi Roll,Fresh Foods,3,,0,106.4,cloudy,0,1,31.0,29.0,2.0,0,8.99,3.8,29.0,0.0,31.546
2023-08-17,sub,Sub / Sandwich,Fresh Foods,3,,0,106.4,cloudy,0,1,30.0,29.0,1.0,0,5.99,1.8,29.0,0.0,26.057
2023-08-18,pizza-whole,Whole Pizza,Pizza,4,,0,95.7,rain,0,0,33.0,23.0,10.0,0,7.99,2.6,23.0,0.0,24.74
2023-08-18,pizza-slice,Pizza Slice,Pizza,4,,0,95.7,rain,0,0,40.0,40.0,0.0,1,3.49,0.9,40.0,0.0,29.028
2023-08-18,doughnut,Doughnut,Bakery,4,,0,95.7,rain,0,0,84.0,63.0,21.0,0,1.19,0.25,63.0,0.0,71.709
2023-08-18,cake,Cake,Bakery,4,,0,95.7,rain,0,0,6.0,6.0,0.0,1,12.99,4.5,7.0,1.0,4.624
2023-08-18,bread,Bread Loaf,Bakery,4,,0,95.7,rain,0,0,32.0,19.0,13.0,0,3.99,1.1,19.0,0.0,24.619
2023-08-18,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,95.7,rain,0,0,36.0,35.0,1.0,0,7.99,3.2,35.0,0.0,27.951
2023-08-18,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,95.7,rain,0,0,45.0,30.6,14.399999999999999,0,9.99,3.5,30.6,0.0,31.095
2023-08-18,sushi,Sushi Roll,Fresh Foods,4,,0,95.7,rain,0,0,38.0,38.0,0.0,1,8.99,3.8,49.0,11.0,33.755
2023-08-18,sub,Sub / Sandwich,Fresh Foods,4,,0,95.7,rain,0,0,29.0,24.0,5.0,0,5.99,1.8,24.0,0.0,23.646
2023-08-19,pizza-whole,Whole Pizza,Pizza,5,,0,91.2,sunny,0,0,30.0,30.0,0.0,1,7.99,2.6,32.0,2.0,26.168
2023-08-19,pizza-slice,Pizza Slice,Pizza,5,,0,91.2,sunny,0,0,40.0,31.0,9.0,0,3.49,0.9,31.0,0.0,26.511
2023-08-19,doughnut,Doughnut,Bakery,5,,0,91.2,sunny,0,0,120.0,120.0,0.0,1,1.19,0.25,128.0,8.0,112.158
2023-08-19,cake,Cake,Bakery,5,,0,91.2,sunny,0,0,10.0,5.0,5.0,0,12.99,4.5,5.0,0.0,7.265
2023-08-19,bread,Bread Loaf,Bakery,5,,0,91.2,sunny,0,0,31.0,28.0,3.0,0,3.99,1.1,28.0,0.0,30.07
2023-08-19,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,91.2,sunny,0,0,36.0,30.0,6.0,0,7.99,3.2,30.0,0.0,30.032
2023-08-19,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,91.2,sunny,0,0,35.0,28.3,6.699999999999999,0,9.99,3.5,28.3,0.0,28.336
2023-08-19,sushi,Sushi Roll,Fresh Foods,5,,0,91.2,sunny,0,0,44.0,34.0,10.0,0,8.99,3.8,34.0,0.0,31.675
2023-08-19,sub,Sub / Sandwich,Fresh Foods,5,,0,91.2,sunny,0,0,21.0,17.0,4.0,0,5.99,1.8,17.0,0.0,21.548
2023-08-20,pizza-whole,Whole Pizza,Pizza,6,,0,81.6,cloudy,0,0,28.0,24.0,4.0,0,7.99,2.6,24.0,0.0,17.194
2023-08-20,pizza-slice,Pizza Slice,Pizza,6,,0,81.6,cloudy,0,0,32.0,23.0,9.0,0,3.49,0.9,23.0,0.0,19.643
2023-08-20,doughnut,Doughnut,Bakery,6,,0,81.6,cloudy,0,0,144.0,108.0,36.0,0,1.19,0.25,108.0,0.0,104.105
2023-08-20,cake,Cake,Bakery,6,,0,81.6,cloudy,0,0,7.0,4.0,3.0,0,12.99,4.5,4.0,0.0,4.906
2023-08-20,bread,Bread Loaf,Bakery,6,,0,81.6,cloudy,0,0,32.0,24.0,8.0,0,3.99,1.1,24.0,0.0,23.69
2023-08-20,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,81.6,cloudy,0,0,56.0,56.0,0.0,1,7.99,3.2,57.0,1.0,38.171
2023-08-20,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,81.6,cloudy,0,0,35.0,32.9,2.1000000000000014,0,9.99,3.5,32.9,0.0,26.584
2023-08-20,sushi,Sushi Roll,Fresh Foods,6,,0,81.6,cloudy,0,0,28.0,20.0,8.0,0,8.99,3.8,20.0,0.0,22.676
2023-08-20,sub,Sub / Sandwich,Fresh Foods,6,,0,81.6,cloudy,0,0,20.0,20.0,0.0,1,5.99,1.8,21.0,1.0,15.753
2023-08-21,pizza-whole,Whole Pizza,Pizza,0,,0,79.6,sunny,0,0,17.0,10.0,7.0,0,7.99,2.6,10.0,0.0,14.449
2023-08-21,pizza-slice,Pizza Slice,Pizza,0,,0,79.6,sunny,0,0,40.0,30.0,10.0,0,3.49,0.9,30.0,0.0,30.947
2023-08-21,doughnut,Doughnut,Bakery,0,,0,79.6,sunny,0,0,84.0,58.0,26.0,0,1.19,0.25,58.0,0.0,69.024
2023-08-21,cake,Cake,Bakery,0,,0,79.6,sunny,0,0,6.0,2.0,4.0,0,12.99,4.5,2.0,0.0,3.509
2023-08-21,bread,Bread Loaf,Bakery,0,,0,79.6,sunny,0,0,29.0,26.0,3.0,0,3.99,1.1,26.0,0.0,24.91
2023-08-21,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,79.6,sunny,0,0,40.0,28.0,12.0,0,7.99,3.2,28.0,0.0,32.57
2023-08-21,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,79.6,sunny,0,0,40.0,38.2,1.7999999999999972,0,9.99,3.5,38.2,0.0,41.409
2023-08-21,sushi,Sushi Roll,Fresh Foods,0,,0,79.6,sunny,0,0,29.0,28.0,1.0,0,8.99,3.8,28.0,0.0,26.443
2023-08-21,sub,Sub / Sandwich,Fresh Foods,0,,0,79.6,sunny,0,0,29.0,17.0,12.0,0,5.99,1.8,17.0,0.0,24.095
2023-08-22,pizza-whole,Whole Pizza,Pizza,1,,0,83.1,rain,0,0,15.0,12.0,3.0,0,7.99,2.6,12.0,0.0,11.616
2023-08-22,pizza-slice,Pizza Slice,Pizza,1,,0,83.1,rain,0,0,40.0,22.0,18.0,0,3.49,0.9,22.0,0.0,26.534
2023-08-22,doughnut,Doughnut,Bakery,1,,0,83.1,rain,0,0,84.0,45.0,39.0,0,1.19,0.25,45.0,0.0,55.532
2023-08-22,cake,Cake,Bakery,1,,0,83.1,rain,0,0,4.0,4.0,0.0,1,12.99,4.5,5.0,1.0,2.805
2023-08-22,bread,Bread Loaf,Bakery,1,,0,83.1,rain,0,0,27.0,17.0,10.0,0,3.99,1.1,17.0,0.0,20.256
2023-08-22,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,83.1,rain,0,0,32.0,19.0,13.0,0,7.99,3.2,19.0,0.0,25.051
2023-08-22,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,83.1,rain,0,0,45.0,29.4,15.600000000000001,0,9.99,3.5,29.4,0.0,34.956
2023-08-22,sushi,Sushi Roll,Fresh Foods,1,,0,83.1,rain,0,0,33.0,20.0,13.0,0,8.99,3.8,20.0,0.0,22.88
2023-08-22,sub,Sub / Sandwich,Fresh Foods,1,,0,83.1,rain,0,0,30.0,23.0,7.0,0,5.99,1.8,23.0,0.0,19.891
2023-08-23,pizza-whole,Whole Pizza,Pizza,2,,0,90.4,sunny,0,0,18.0,15.0,3.0,0,7.99,2.6,15.0,0.0,15.366
2023-08-23,pizza-slice,Pizza Slice,Pizza,2,,0,90.4,sunny,0,0,48.0,30.0,18.0,0,3.49,0.9,30.0,0.0,32.441
2023-08-23,doughnut,Doughnut,Bakery,2,,0,90.4,sunny,0,0,72.0,72.0,0.0,1,1.19,0.25,73.0,1.0,68.384
2023-08-23,cake,Cake,Bakery,2,,0,90.4,sunny,0,0,7.0,7.0,0.0,1,12.99,4.5,7.0,0.0,3.736
2023-08-23,bread,Bread Loaf,Bakery,2,,0,90.4,sunny,0,0,28.0,28.0,0.0,1,3.99,1.1,30.0,2.0,24.981
2023-08-23,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,90.4,sunny,0,0,32.0,32.0,0.0,1,7.99,3.2,32.0,0.0,30.205
2023-08-23,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,90.4,sunny,0,0,55.0,43.9,11.100000000000001,0,9.99,3.5,43.9,0.0,41.185
2023-08-23,sushi,Sushi Roll,Fresh Foods,2,,0,90.4,sunny,0,0,29.0,29.0,0.0,1,8.99,3.8,33.0,4.0,28.664
2023-08-23,sub,Sub / Sandwich,Fresh Foods,2,,0,90.4,sunny,0,0,32.0,25.0,7.0,0,5.99,1.8,25.0,0.0,24.789
2023-08-24,pizza-whole,Whole Pizza,Pizza,3,,0,84.8,sunny,0,0,18.0,18.0,0.0,1,7.99,2.6,22.0,4.0,17.182
2023-08-24,pizza-slice,Pizza Slice,Pizza,3,,0,84.8,sunny,0,0,40.0,37.0,3.0,0,3.49,0.9,37.0,0.0,32.452
2023-08-24,doughnut,Doughnut,Bakery,3,,0,84.8,sunny,0,0,96.0,62.0,34.0,0,1.19,0.25,62.0,0.0,72.885
2023-08-24,cake,Cake,Bakery,3,,0,84.8,sunny,0,0,7.0,3.0,4.0,0,12.99,4.5,3.0,0.0,4.199
2023-08-24,bread,Bread Loaf,Bakery,3,,0,84.8,sunny,0,0,33.0,29.0,4.0,0,3.99,1.1,29.0,0.0,26.333
2023-08-24,rotisserie,Rotisserie Chicken,Hot Foods,3,,0,84.8,sunny,0,0,40.0,28.0,12.0,0,7.99,3.2,28.0,0.0,32.22
2023-08-24,hotbar-lb,Hot Bar (per lb),Hot Foods,3,,0,84.8,sunny,0,0,45.0,41.7,3.299999999999997,0,9.99,3.5,41.7,0.0,40.59
2023-08-24,sushi,Sushi Roll,Fresh Foods,3,,0,84.8,sunny,0,0,33.0,29.0,4.0,0,8.99,3.8,29.0,0.0,29.609
2023-08-24,sub,Sub / Sandwich,Fresh Foods,3,,0,84.8,sunny,0,0,28.0,28.0,0.0,1,5.99,1.8,42.0,14.0,24.375
2023-08-25,pizza-whole,Whole Pizza,Pizza,4,,0,81.2,rain,0,0,33.0,24.0,9.0,0,7.99,2.6,24.0,0.0,24.817
2023-08-25,pizza-slice,Pizza Slice,Pizza,4,,0,81.2,rain,0,0,48.0,31.0,17.0,0,3.49,0.9,31.0,0.0,29.09
2023-08-25,doughnut,Doughnut,Bakery,4,,0,81.2,rain,0,0,72.0,72.0,0.0,1,1.19,0.25,86.0,14.0,73.217
2023-08-25,cake,Cake,Bakery,4,,0,81.2,rain,0,0,6.0,4.0,2.0,0,12.99,4.5,4.0,0.0,4.595
2023-08-25,bread,Bread Loaf,Bakery,4,,0,81.2,rain,0,0,29.0,25.0,4.0,0,3.99,1.1,25.0,0.0,24.863
2023-08-25,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,81.2,rain,0,0,40.0,35.0,5.0,0,7.99,3.2,35.0,0.0,29.234
2023-08-25,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,81.2,rain,0,0,40.0,40.0,0.0,1,9.99,3.5,44.0,4.0,33.864
2023-08-25,sushi,Sushi Roll,Fresh Foods,4,,0,81.2,rain,0,0,39.0,38.0,1.0,0,8.99,3.8,38.0,0.0,32.276
2023-08-25,sub,Sub / Sandwich,Fresh Foods,4,,0,81.2,rain,0,0,29.0,23.0,6.0,0,5.99,1.8,23.0,0.0,22.533
2023-08-26,pizza-whole,Whole Pizza,Pizza,5,,0,70.5,rain,0,0,34.0,24.0,10.0,0,7.99,2.6,24.0,0.0,22.502
2023-08-26,pizza-slice,Pizza Slice,Pizza,5,,0,70.5,rain,0,0,32.0,17.0,15.0,0,3.49,0.9,17.0,0.0,22.774
2023-08-26,doughnut,Doughnut,Bakery,5,,0,70.5,rain,0,0,144.0,105.0,39.0,0,1.19,0.25,105.0,0.0,98.77
2023-08-26,cake,Cake,Bakery,5,,0,70.5,rain,0,0,8.0,6.0,2.0,0,12.99,4.5,6.0,0.0,6.187
2023-08-26,bread,Bread Loaf,Bakery,5,,0,70.5,rain,0,0,32.0,23.0,9.0,0,3.99,1.1,23.0,0.0,26.031
2023-08-26,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,70.5,rain,0,0,36.0,23.0,13.0,0,7.99,3.2,23.0,0.0,27.345
